"UniProt","Gene.Name","Description","OlinkID","Assay","Panel","N","Correlation_Spearman","Correlation_Pearson","P.value_Spearman","P.value_Pearson","Adj.p.value_Spearman","Adj.p.value_Pearson","Cor.interval_Spearman","Cor.interval_Pearson","N.cleanData","Correlation_Spearman.cleanData","Correlation_Pearson.cleanData","P.value_Spearman.cleanData","P.value_Pearson.cleanData","Adj.p.value_Spearman.cleanData","Adj.p.value_Pearson.cleanData","Cor.interval_Spearman.cleanData","Cor.interval_Pearson.cleanData","No.missing.or.QCwarn","N.Missing.MS","Perc.Missing.MS","N.below.LOD","Perc.below.LOD","N.Missing.values","Perc.Missing.values","Median.Dist.LOD","Panel.type","Panel.version","N.sample.QC.warning","Assay.QC.warning","Blood.conc.ngmL","Sequence.coverage.MS","Protein.count.MS","min.PSMs","median.PSMs","max.PSMs","min.Unique.peptides","median.Unique.peptides","max.Unique.peptides","Abs.precursor.error","MSGF.score","Percolator.SVM.score","Precursor.ion.fraction","IQR.MS","IQR.Olink","IQR.Olink.cleanData","SD.MS","SD.Olink","SD.Olink.cleanData","CV.MS","CV.Olink","CV.Olink.cleanData","Range.MS","Range.Olink","Range.Olink.cleanData","Technical.CV.MS","Technical.CV.Olink","Length","Mass","UniProt.Isoforms","Isoform.N","Isoform.event"
"Q02790","FKBP4","Peptidyl-prolyl cis-trans isomerase FKBP4","OID20960","FKBP4","Neurology",39,0.095748987854251,0.0790442590800164,0.56074628488406,0.632422242216841,0.611496355924087,0.674225412146189,"No correlation","No correlation",39,0.095748987854251,0.0790442590800164,0.56074628488406,0.632422242216841,0.619772209608697,0.684600220451432,"No correlation","No correlation",FALSE,49,55.6818181818182,0,0,49,55.68,5.7298,"Neurology","I",1,"PASS",0.37,0.0827886710239651,1,1,1,1,1,1,1,1.7300658,104,1.18,0.624796687112348,0.58860463800392,0.9911,0.9934,0.393035344745448,0.614830985687398,0.618387400151933,27.7565262492406,44.6270990716137,44.9096105751031,1.51311632599212,2.7627,2.7627,40.1186508568641,8.10037051178548,459,51805,"ALTERNATIVE PRODUCTS:",NA,NA
"P18084","ITGB5","Integrin beta-5","OID21522","ITGB5","Oncology",34,0.255003819709702,0.262417970932274,0.14523948180822,0.133788040087081,0.17862241281207,0.160517212814362,"No correlation","No correlation",34,0.255003819709702,0.262417970932274,0.14523948180822,0.133788040087081,0.182931388851875,0.162244070885113,"No correlation","No correlation",FALSE,54,61.3636363636364,0,0,54,61.36,5.4778,"Oncology","I",0,"PASS",0.11,0.0575719649561953,1,1,1,1,1,1,1,2.8218975,147.5,0.824,0.521824602894455,0.476145347192774,0.478725,0.478725,0.32359335778355,0.400295516697788,0.400295516697788,22.7148694716342,28.2890569626128,28.2890569626128,1.30811417427241,2.1411,2.1411,9.3432488445255,NA,799,88054,"ALTERNATIVE PRODUCTS:",NA,NA
"P52848","NDST1","Bifunctional heparan sulfate N-deacetylase/N-sulfotransferase 1","OID31369","NDST1","Oncology II",88,-0.139516043816703,-0.0760739291561552,0.194464911168547,0.481149627871276,0.232821722915472,0.5263739630491,"No correlation","No correlation",35,-0.0168067226890756,0.0764823085720434,0.923875277605925,0.662340998428435,0.94199047912761,0.711330717247106,"No correlation","No correlation",FALSE,0,0,53,60.2272727272727,53,60.23,0.3908,"Oncology","II",0,"PASS",1,0.158730158730159,7,1,2.5,7,1,2.5,6,1.3392723,98,0.964,0.368337921038173,0.286554713167016,0.6295,0.79835,0.191738183526209,0.696188087483827,0.715488859346349,13.3491817045439,51.2065413497196,52.805564265646,0.973434758873211,4.8214,3.7045,7.597194566161,16.4906031562664,882,100868,"ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=3; Name=1; Synonyms=NDST1A {ECO:0000303|PubMed:35137078}; IsoId=P52848-1; Sequence=Displayed; Name=2; IsoId=P52848-2; Sequence=VSP_017397, VSP_017398; Name=3; Synonyms=NDST1B {ECO:0000303|PubMed:35137078}; IsoId=P52848-3; Sequence=VSP_061518;",3,"Alternative splicing"
"O76070","SNCG","Gamma-synuclein","OID20971","SNCG","Neurology",31,0.728629032258065,0.776396832345687,6.79503089170092e-06,2.84354781044488e-07,1.24336951000492e-05,5.35954169948626e-07,"Strong correlation","Strong correlation",31,0.728629032258065,0.776396832345687,6.79503089170092e-06,2.84354781044488e-07,1.25552855054778e-05,5.37608257912235e-07,"Strong correlation","Strong correlation",FALSE,57,64.7727272727273,0,0,57,64.77,6.3588,"Neurology","I",1,"PASS",0.029,0.125984251968504,1,1,1,1,1,1,1,1.9970561,99,1.705,0.35140739234589,0.431327964719991,1.0987,1.1076,0.394441580592249,0.828030234260361,0.832818037472269,27.8595873208428,62.4623556449898,62.8868662039044,1.8121258535797,4.2015,4.2015,12.276729128998,1.82833420407064,127,13331,"ALTERNATIVE PRODUCTS:",NA,NA
"P20472","PVALB","Parvalbumin alpha","OID21420","PVALB","Oncology",28,0.217296113847838,0.487913322980836,0.265461368508012,0.00844062229148543,0.310898221001604,0.0116212958135208,"No correlation","Weak correlation",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,60,68.1818181818182,0,0,60,68.18,3.6112,"Oncology","I",0,"WARN",NA,0.127272727272727,1,1,1,1,1,1,1,1.2731376,109,2.196,0.097255091305911,0.238484471095947,1.77195,NA,0.308005742626122,1.21792524638571,NA,21.5949295224086,101.953013225157,NA,1.75268538736155,5.4819,NA,12.253478331817,NA,110,12059,"ALTERNATIVE PRODUCTS:",NA,NA
"Q16543","CDC37","Hsp90 co-chaperone Cdc37","OID21470","CDC37","Oncology",49,0.670102040816327,0.784268456682234,3.65972026172459e-07,2.63035869966726e-11,7.4581663817456e-07,6.57007737151402e-11,"Moderate correlation","Strong correlation",49,0.670102040816327,0.784268456682234,3.65972026172459e-07,2.63035869966726e-11,7.55465883894754e-07,6.64608033396205e-11,"Moderate correlation","Strong correlation",FALSE,39,44.3181818181818,0,0,39,44.32,2.8529,"Oncology","I",0,"PASS",1,0.0952380952380952,1,1,1,2,1,1,2,2.1659582,154,1.464,0.532575904309114,0.363970262560935,1.405475,1.405475,0.416048314008749,1.0194658323444,1.0194658323444,29.4483714391107,80.4756679038098,80.4756679038098,2.1788714534799,4.7488,4.7488,7.8151592060084,NA,378,44468,"ALTERNATIVE PRODUCTS:",NA,NA
"P10746","UROS","Uroporphyrinogen-III synthase","OID30964","UROS","Neurology II",28,0.579091406677613,0.637271613542447,0.00151025829958183,0.000265250760006248,0.00230105481812131,0.000418251547551752,"Moderate correlation","Moderate correlation",14,0.156043956043956,0.436238950845047,0.594409707681894,0.11890026714129,0.649095400788629,0.144997078294361,"No correlation","Weak correlation",FALSE,60,68.1818181818182,49,55.6818181818182,74,84.09,0.2774,"Neurology","II",0,"PASS",0.069,0.0981132075471698,1,1,1,1,1,1,1,0.6567755,106,1.346,0.382418295831026,0.494658030422971,0.91865,0.58865,0.369604260217745,0.781975315187067,0.586648512420773,26.0451857342119,58.4381860634795,42.4036764976766,1.5109184522874,3.7748,1.9344,3.77068189345085,20.3453509940287,265,28628,"ALTERNATIVE PRODUCTS:",NA,NA
"Q99650","OSMR","Oncostatin-M-specific receptor subunit beta","OID20356","OSMR","Cardiometabolic",88,0.684178084604276,0.702135509065992,0,2.49817110986515e-14,0,8.01259995181179e-14,"Moderate correlation","Strong correlation",88,0.684178084604276,0.702135509065992,0,2.49817110986515e-14,0,8.02509834408007e-14,"Moderate correlation","Strong correlation",TRUE,0,0,0,0,0,0,2.3145,"Cardiometabolic","I",0,"PASS",31,0.17364657814096,2,6,10.5,12,5,7,9,1.14178045,152.5,1.4275,0.535520949113732,0.27749486237543,0.393025,0.393025,0.245069732732204,0.272725880380676,0.272725880380676,17.1102214291309,19.0740683259967,19.0740683259967,1.47986293133522,1.3198,1.3198,4.95706977831189,11.3930033526667,979,110509,"ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=2; Name=1; IsoId=Q99650-1; Sequence=Displayed; Name=2; IsoId=Q99650-2; Sequence=VSP_021527, VSP_021528;",2,"Alternative splicing"
"Q9NQR4","NIT2","Omega-amidase NIT2","OID30336","NIT2","Cardiometabolic II",30,0.497664071190211,0.562417001410951,0.00566808186804643,0.00121674271682439,0.00812089394546247,0.0018146664825558,"Weak correlation","Moderate correlation",29,0.494581280788177,0.558236882556147,0.00699466654091901,0.00164977514514794,0.0101571487535686,0.00245437859708484,"Weak correlation","Moderate correlation",FALSE,58,65.9090909090909,0,0,58,65.91,4.2672,"Cardiometabolic","II",1,"PASS",1.3,0.0398550724637681,1,1,1,1,1,1,1,0.39290538,113,1.351,0.320930945543271,0.803988417423188,1.077125,1.08535,0.521398791937229,0.782091957101332,0.785229605621507,37.3534819536489,58.4482462792494,58.719109038792,1.9536596680418,3.5058,3.5058,0.324076031329008,36.4708124616416,276,30608,"ALTERNATIVE PRODUCTS:",NA,NA
"O43681","GET3","ATPase GET3","OID30303","GET3","Cardiometabolic II",30,-0.0255839822024472,-0.00201433121212203,0.893483018507588,0.991571204499314,0.912063587608559,0.991571204499314,"No correlation","No correlation",29,-0.0527093596059113,-0.0202254024794477,0.78556446254999,0.917060966247668,0.819327978132367,0.930735687086403,"No correlation","No correlation",FALSE,58,65.9090909090909,0,0,58,65.91,1.4399,"Cardiometabolic","II",1,"PASS",0.021,0.0775862068965517,1,1,1,1,1,1,1,1.1751672,145,2.534,0.453522789775438,0.615240670037904,0.6635,0.6538,0.330725890806245,0.68975963959393,0.690185207779155,23.2286718099917,50.6773641972173,50.7123443835306,1.09267450160124,4.3854,4.3854,20.9402973934588,6.86005482911495,348,38793,"ALTERNATIVE PRODUCTS:",NA,NA
"O95372","LYPLA2","Acyl-protein thioesterase 2","OID30817","LYPLA2","Neurology II",18,-0.393188854489164,-0.1629453498794,0.107483216044424,0.518261217688099,0.13483172323795,0.56369644968195,"No correlation","No correlation",8,-0.285714285714286,0.0771477782140485,0.500793650793651,0.855920849250529,0.559192927353092,0.882668375789608,"No correlation","No correlation",FALSE,70,79.5454545454545,61,69.3181818181818,80,90.91,0.6764,"Neurology","II",0,"PASS",0.054,0.155844155844156,1,1,1,1,1,1,1,2.4052979,189.5,3.5215,0.374436986830156,0.666412949570274,0.91735,1.1125,0.42903907152127,1.12615221149604,1.34445462832902,30.4085161004799,91.6067408350951,117.609795513533,1.50908256824791,6.9829,5.5112,22.1336367162445,14.7139732808055,231,24737,"ALTERNATIVE PRODUCTS:",NA,NA
"O43504","LAMTOR5","Ragulator complex protein LAMTOR5","OID31396","LAMTOR5","Oncology II",18,0.18266253869969,0.144281369290582,0.466618171105098,0.567870419732666,0.518005816300546,0.612345466932359,"No correlation","No correlation",17,0.276960784313726,0.198257593100272,0.280812275841214,0.445586864935502,0.333311962194136,0.500767900840828,"No correlation","No correlation",FALSE,70,79.5454545454545,11,12.5,71,80.68,0.3712,"Oncology","II",0,"PASS",0.069,0.32967032967033,1,1,1,1,1,1,1,2.29419775,114.5,1.8505,0.915441107155037,0.274849556553146,0.483525,0.428,0.246678164130443,0.43407122156004,0.406624366814072,17.2241627022062,30.7814675614476,28.7541817893307,0.974874940284653,2.6433,2.3418,13.7259194255486,10.3447333376745,91,9614,"ALTERNATIVE PRODUCTS:",NA,NA
"P00813","ADA","Adenosine deaminase","OID20645","ADA","Inflammation",37,0.312707444286392,0.335009786459914,0.0599535109466952,0.0426795284004521,0.0770051352204993,0.0544465396204637,"Weak correlation","Weak correlation",37,0.312707444286392,0.335009786459914,0.0599535109466952,0.0426795284004521,0.0787836750346464,0.0550035579030678,"Weak correlation","Weak correlation",FALSE,51,57.9545454545455,0,0,51,57.95,6.5749,"Inflammation","I",0,"PASS",0.59,0.0661157024793388,1,1,1,1,1,1,1,2.1241043,96,0.725,0.337114292603037,0.451912971116809,0.6022,0.6022,0.292514377521413,0.428724269778521,0.428724269778521,20.4857283119225,30.3852042215696,30.3852042215696,1.31965752335394,2.2015,2.2015,14.8123188802238,NA,363,40764,"ALTERNATIVE PRODUCTS:",NA,NA
"O75711","SCRG1","Scrapie-responsive protein 1","OID30333","SCRG1","Cardiometabolic II",22,0.105590062111801,0.133547640851246,0.638993545587479,0.553519722136733,0.682520069033362,0.598013173485523,"No correlation","No correlation",22,0.105590062111801,0.133547640851246,0.638993545587479,0.553519722136733,0.690188874165705,0.609487338126292,"No correlation","No correlation",FALSE,66,75,0,0,66,75,2.3605,"Cardiometabolic","II",1,"PASS",0.097,0.295918367346939,1,1,1,1,1,1,1,1.74509605,157.5,3.9255,0.465223964833181,0.690590390697227,0.538825,0.54185,0.491285939132275,0.471276448675594,0.46492643865749,35.0648494580567,33.5575335449338,33.0813318793159,1.73348959482259,2.1454,2.1454,NA,4.05994023340462,98,11081,"ALTERNATIVE PRODUCTS:",NA,NA
"P63098","PPP3R1","Calcineurin subunit B type 1","OID20902","PPP3R1","Neurology",22,0.658949745906268,0.737557117204857,0.00113255060161349,8.96661662497239e-05,0.00174678911095852,0.000146502317939129,"Moderate correlation","Strong correlation",22,0.658949745906268,0.737557117204857,0.00113255060161349,8.96661662497239e-05,0.00177184134235234,0.000147502197954606,"Moderate correlation","Strong correlation",FALSE,66,75,0,0,66,75,3.0339,"Neurology","I",1,"PASS",0.03,0.0705882352941176,1,1,1,1,1,1,1,1.7738039,152,1.4225,0.377983588937043,0.503323982345904,0.540575,0.5524,0.456455297683548,0.468113149200645,0.451726674899573,32.4476256970615,33.3201837689261,32.0946535583679,1.86309736490947,2.2648,2.1475,NA,0.0147038722539382,170,19300,"ALTERNATIVE PRODUCTS:",NA,NA
"P51692","STAT5B","Signal transducer and activator of transcription 5B","OID21277","STAT5B","Oncology",39,0.687449392712551,0.764895850697677,2.83612772757319e-06,1.43330028439076e-08,5.39964284052299e-06,2.95831082463833e-08,"Moderate correlation","Strong correlation",38,0.681146733778313,0.770117139031722,4.86343648106081e-06,1.57702517665349e-08,9.12521071704193e-06,3.26498178208298e-08,"Moderate correlation","Strong correlation",FALSE,49,55.6818181818182,0,0,49,55.68,7.0243,"Oncology","I",2,"PASS",NA,0.0343074968233799,3,1,1,2,1,1,1,1.0394372,262,1.939,0.401845942600131,0.549179452418349,2.085125,2.0263,0.480692952707755,1.54855468453711,1.53888487781208,34.2655847928347,147.137631761054,145.59789189585,2.18392279694452,6.9611,6.9611,14.924806314927,NA,787,89866,"ALTERNATIVE PRODUCTS:",NA,NA
"P09110","ACAA1","3-ketoacyl-CoA thiolase, peroxisomal","OID21269","ACAA1","Oncology",22,0.700734048560136,0.685582572789515,0.00040580994167591,0.000428932991373421,0.000649346428888676,0.000662469695294928,"Strong correlation","Moderate correlation",20,0.738345864661654,0.768820918353567,0.000303101503293466,7.46689458918004e-05,0.00050225620879585,0.000124144247444535,"Strong correlation","Strong correlation",FALSE,66,75,4,4.54545454545455,67,76.14,1.48645,"Oncology","I",1,"PASS",3.2,0.0306603773584906,1,1,1,1,1,1,1,1.4676064,128,0.978,0.604127308301053,0.489849035032559,1.171,1.2167,0.520257905335688,1.04035617210489,0.969821674122317,37.266312347157,82.5863888499282,75.5832195258951,2.21094789497534,6.136,5.0378,NA,NA,424,44292,"ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=2; Name=1; IsoId=P09110-1; Sequence=Displayed; Name=2; IsoId=P09110-2; Sequence=VSP_046195, VSP_046196;",2,"Alternative splicing"
"Q9UJA9","ENPP5","Ectonucleotide pyrophosphatase/phosphodiesterase family member 5","OID20736","ENPP5","Inflammation",39,0.757894736842105,0.751412581410396,2.47355813203611e-07,3.5469820606575e-08,5.08678894548045e-07,7.00094885748657e-08,"Strong correlation","Strong correlation",39,0.757894736842105,0.751412581410396,2.47355813203611e-07,3.5469820606575e-08,5.1646758703316e-07,7.06154198182087e-08,"Strong correlation","Strong correlation",FALSE,49,55.6818181818182,0,0,49,55.68,5.2356,"Inflammation","I",0,"PASS",0.42,0.0838574423480084,1,1,1.5,3,1,1.5,3,0.66986233,128,1.124,0.530175237680017,0.354393439097955,0.51185,0.51185,0.36826697679287,0.533944873825946,0.533944873825946,25.9478412964294,38.3145359389897,38.3145359389897,1.79919265690027,2.9174,2.9174,10.3822647509686,NA,477,54666,"ALTERNATIVE PRODUCTS:",NA,NA
"P14415","ATP1B2","Sodium/potassium-transporting ATPase subunit beta-2","OID30118","ATP1B2","Cardiometabolic II",22,-0.0559006211180124,-0.169588026955351,0.805059019815072,0.450550401029836,0.835396721848544,0.496749416760434,"No correlation","No correlation",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,66,75,83,94.3181818181818,85,96.59,0.2941,"Cardiometabolic","II",2,"PASS",0.085,0.0482758620689655,1,1,1,1,1,1,1,1.033696685,88,1.1225,0.585000262784722,0.329148725593207,0.350575,0.3011,0.32869450109421,0.335368141001339,0.152505547440085,23.0822498161591,23.5635500477428,10.6004785563335,1.48523944499149,1.7413,0.3046,NA,30.306274371445,290,33367,"ALTERNATIVE PRODUCTS:",NA,NA
"P08590","MYL3","Myosin light chain 3","OID30251","MYL3","Cardiometabolic II",8,0.952380952380953,0.923460948764417,0.00114087301587302,0.00105759496292954,0.00175483056528697,0.00157939776871356,"Strong correlation","Strong correlation",8,0.952380952380953,0.923460948764417,0.00114087301587302,0.00105759496292954,0.0017797619047619,0.001604068126226,"Strong correlation","Strong correlation",FALSE,80,90.9090909090909,0,0,80,90.91,3.3908,"Cardiometabolic","II",1,"PASS",5.3,0.128205128205128,1,2,2,2,2,2,2,1.045022025,132,1.87,0.70858936724987,0.729881145933017,1.553025,1.5379,0.673033281940134,1.07605172868242,1.05911791105311,49.3082438260928,86.2684887254576,84.5095856270825,2.16712264747083,5.0436,5.0436,NA,1.69106617751183,195,21932,"ALTERNATIVE PRODUCTS:",NA,NA
"O75351","VPS4B","Vacuolar protein sorting-associated protein 4B","OID31386","VPS4B","Oncology II",31,0.692741935483871,0.834889208252488,2.59568156246651e-05,5.24268504986229e-09,4.5646798816584e-05,1.11890196999896e-08,"Moderate correlation","Strong correlation",31,0.692741935483871,0.834889208252488,2.59568156246651e-05,5.24268504986229e-09,4.6089175060381e-05,1.12831699986167e-08,"Moderate correlation","Strong correlation",FALSE,57,64.7727272727273,1,1.13636363636364,57,64.77,1.8506,"Oncology","II",0,"PASS",0.054,0.0608108108108108,1,1,1,1,1,1,1,0.5634989,104,1.757,0.349547920832059,0.46106431674391,1.411975,1.3874,0.39107444680856,1.20448839999654,1.18926501561441,27.6128829645128,100.389036508038,98.638172813137,1.61238048984261,6.7364,6.4925,15.6396901572345,0.838135431251668,444,49302,"ALTERNATIVE PRODUCTS:",NA,NA
"Q76LX8","ADAMTS13","A disintegrin and metalloproteinase with thrombospondin motifs 13","OID20249","ADAMTS13","Cardiometabolic",88,0.730199403864831,0.767535635193915,6.8983605612456e-16,2.72337894812432e-18,1.95684650091615e-15,1.26530651540426e-17,"Strong correlation","Strong correlation",88,0.730199403864831,0.767535635193915,6.8983605612456e-16,2.72337894812432e-18,1.95662590464421e-15,1.2674186643194e-17,"Strong correlation","Strong correlation",TRUE,0,0,0,0,0,0,7.004,"Cardiometabolic","I",0,"PASS",160,0.370707778556412,4,49,59.5,73,27,34.5,39,1.10588575,123.5,1.105,0.473708222305887,0.292653138177506,0.3924,0.3924,0.231202305351647,0.321070888598586,0.321070888598586,16.1291699421731,22.5333646182043,22.5333646182043,1.27234576966902,1.7891,1.7891,3.24280619156309,4.4231252922208,1427,153604,"ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=4; Name=1; IsoId=Q76LX8-1; Sequence=Displayed; Name=2; IsoId=Q76LX8-2; Sequence=VSP_020003; Name=3; IsoId=Q76LX8-3; Sequence=VSP_020002, VSP_020003; Name=4; IsoId=Q76LX8-4; Sequence=VSP_055537, VSP_055538, VSP_055539;",4,"Alternative splicing"
"Q6FHJ7","SFRP4","Secreted frizzled-related protein 4","OID30648","SFRP4","Inflammation II",9,0.45,0.857350248756125,0.229817019400353,0.00313087389716595,0.271689439689003,0.004468718874716,"Weak correlation","Strong correlation",9,0.45,0.857350248756125,0.229817019400353,0.00313087389716595,0.277918256019031,0.00452791722976589,"Weak correlation","Strong correlation",FALSE,79,89.7727272727273,0,0,79,89.77,4.9334,"Inflammation","II",1,"PASS",2.2,0.0491329479768786,1,2,2,2,2,2,2,0.735107685,60.5,0.3725,0.335686383977863,0.199875739733938,0.537825,0.54515,0.489117755462496,0.524269767671827,0.526741434144179,34.9010146852057,37.5730036624598,37.7621826193774,1.80545380556411,3.7178,3.7178,NA,3.6673977036838,346,39827,"ALTERNATIVE PRODUCTS:",NA,NA
"Q9NQX5","NPDC1","Neural proliferation differentiation and control protein 1","OID20205","NPDC1","Cardiometabolic",20,0.678195488721804,0.617931602095626,0.00136819362062396,0.00368949121207063,0.00209307669062934,0.00522639344846643,"Moderate correlation","Moderate correlation",20,0.678195488721804,0.617931602095626,0.00136819362062396,0.00368949121207063,0.00211924458683882,0.0053006014906925,"Moderate correlation","Moderate correlation",FALSE,68,77.2727272727273,0,0,68,77.27,5.6655,"Cardiometabolic","I",0,"PASS",0.17,0.0430769230769231,1,1,1,1,1,1,1,3.444189815,132.5,1.0825,0.860402510093774,0.519608413447855,0.67085,0.67085,0.388441225308388,0.531068247542201,0.531068247542201,27.4201136608144,38.0937776876484,38.0937776876484,1.56427424825332,2.4521,2.4521,NA,5.50340847508142,325,34516,"ALTERNATIVE PRODUCTS:",NA,NA
"Q8WXI7","MUC16","Mucin-16","OID21378","MUC16","Oncology",10,0.503030303030303,0.711293760449067,0.14336680194002,0.0210792437637846,0.176704278810352,0.0278997259194757,"Moderate correlation","Strong correlation",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,78,88.6363636363636,44,50,81,92.05,1.40595,"Oncology","I",2,"PASS",0.43,0.000965051354518508,1,1,1,1,1,1,1,0.48711085,74,1.114,0.620978387320877,0.40332272334502,2.73425,1.42745,0.259344234749624,2.20444599154278,1.04444781668204,18.1225815802706,305.407978577632,83.0035554729296,0.687273258741066,10.6707,4.296,NA,NA,14507,1519175,"ALTERNATIVE PRODUCTS:",NA,NA
